"","confirm","recover","death","confirm_daily","recover_daily","death_daily","confirm_RP","recover_RP","death_RP","Exists","ConfDR","DeathR","HealR","RiskD","RiskT"
"X2.19.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.20.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.21.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.22.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.23.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.24.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.25.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.26.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.27.20",1,0,0,1,0,0,0.000156513882405736,0,0,1,0,0,0,0,0
"X2.28.20",3,0,0,2,0,0,0.000469541647217208,0,0,3,2,0,0,0,0
"X2.29.20",3,0,0,0,0,0,0.000469541647217208,0,0,3,0,0,0,0,0
"X3.1.20",3,0,0,0,0,0,0.000469541647217208,0,0,3,0,0,0,0,0
"X3.2.20",4,0,0,1,0,0,0.000626055529622944,0,0,4,0,0,0,0,0
"X3.3.20",6,0,0,2,0,0,0.000939083294434416,0,0,6,2,0,0,0,0
"X3.4.20",11,0,0,5,0,0,0.0017216527064631,0,0,11,2.5,0,0,0,0
"X3.5.20",12,0,0,1,0,0,0.00187816658886883,0,0,12,0.2,0,0,0,0
"X3.6.20",19,0,0,7,0,0,0.00297376376570899,0,0,19,7,0,0,0,0
"X3.7.20",19,0,0,0,0,0,0.00297376376570899,0,0,19,0,0,0,0,0
"X3.8.20",21,0,0,2,0,0,0.00328679153052046,0,0,21,0,0,0,0,0
"X3.9.20",25,1,0,4,1,0,0.0039128470601434,0.000156513882405736,0,24,2,0,0.04,1,1
"X3.10.20",34,4,0,9,3,0,0.00532147200179503,0.000626055529622944,0,30,2.25,0,0.117647058823529,3,4
"X3.11.20",42,4,0,8,0,0,0.00657358306104091,0.000626055529622944,0,38,0.888888888888889,0,0.0952380952380952,0,4
"X3.12.20",45,4,0,3,0,0,0.00704312470825812,0.000626055529622944,0,41,0.375,0,0.0888888888888889,0,4
"X3.13.20",138,4,1,93,0,1,0.0215989157719916,0.000626055529622944,0.000156513882405736,133,31,0.0072463768115942,0.0289855072463768,0,4
"X3.14.20",191,4,1,53,0,0,0.0298941515394956,0.000626055529622944,0.000156513882405736,186,0.56989247311828,0.00523560209424084,0.0209424083769634,0,4
"X3.15.20",266,6,1,75,2,0,0.0416326927199258,0.000939083294434416,0.000156513882405736,259,1.41509433962264,0.0037593984962406,0.0225563909774436,2,6
"X3.16.20",322,6,1,56,0,0,0.050397470134647,0.000939083294434416,0.000156513882405736,315,0.746666666666667,0.0031055900621118,0.0186335403726708,0,6
"X3.17.20",379,7,2,57,1,1,0.059318761431774,0.00109559717684015,0.000313027764811472,370,1.01785714285714,0.00527704485488127,0.0184696569920844,1,3.5
"X3.18.20",451,9,3,72,2,1,0.070587760964987,0.00140862494165162,0.000469541647217208,439,1.26315789473684,0.00665188470066519,0.0199556541019956,2,3
"X3.19.20",505,9,3,54,0,0,0.0790395106148967,0.00140862494165162,0.000469541647217208,493,0.75,0.00594059405940594,0.0178217821782178,0,3
"X3.20.20",607,9,4,102,0,1,0.0950039266202818,0.00140862494165162,0.000626055529622944,594,1.88888888888889,0.00658978583196046,0.014827018121911,0,2.25
"X3.21.20",716,20,5,109,11,1,0.112063939802507,0.00313027764811472,0.00078256941202868,691,1.06862745098039,0.00698324022346369,0.0279329608938547,11,4
"X3.22.20",851,21,5,135,1,0,0.133193313927281,0.00328679153052046,0.00078256941202868,825,1.23853211009174,0.00587544065804935,0.0246768507638073,1,4.2
"X3.23.20",974,21,5,123,0,0,0.152444521463187,0.00328679153052046,0.00078256941202868,948,0.911111111111111,0.00513347022587269,0.0215605749486653,0,4.2
"X3.24.20",1078,34,6,104,13,1,0.168721965233383,0.00532147200179503,0.000939083294434416,1038,0.845528455284553,0.00556586270871985,0.0315398886827458,13,5.66666666666667
"X3.25.20",1279,42,11,201,8,5,0.200181255596936,0.00657358306104091,0.0017216527064631,1226,1.93269230769231,0.00860046911649726,0.0328381548084441,1.6,3.81818181818182
"X3.26.20",1540,42,11,261,0,0,0.241031378904834,0.00657358306104091,0.0017216527064631,1487,1.29850746268657,0.00714285714285714,0.0272727272727273,0,3.81818181818182
"X3.27.20",1816,52,13,276,10,2,0.284229210448817,0.00813872188509828,0.00203468047127457,1751,1.05747126436782,0.00715859030837004,0.0286343612334802,5,4
"X3.28.20",2025,61,19,209,9,6,0.316940611871616,0.0095473468267499,0.00297376376570899,1945,0.757246376811594,0.00938271604938272,0.0301234567901235,1.5,3.21052631578947
"X3.29.20",2318,62,22,293,1,3,0.362799179416496,0.00970386070915564,0.00344330541292619,2234,1.40191387559809,0.0094909404659189,0.0267471958584987,0.333333333333333,2.81818181818182
"X3.30.20",2580,83,25,262,21,3,0.403805816606799,0.0129906522396761,0.0039128470601434,2472,0.89419795221843,0.00968992248062015,0.0321705426356589,7,3.32
"X3.31.20",2830,109,34,250,26,9,0.442934287208233,0.0170600131822252,0.00532147200179503,2687,0.954198473282443,0.0120141342756184,0.0385159010600707,2.88888888888889,3.20588235294118
"X4.1.20",3186,130,40,356,21,6,0.498653229344675,0.0203468047127457,0.00626055529622944,3016,1.424,0.0125549278091651,0.0408035153797866,3.5,3.25
"X4.2.20",3671,178,52,485,48,12,0.574562462311457,0.027859471068221,0.00813872188509828,3441,1.3623595505618,0.0141650776355217,0.0484881503677472,4,3.42307692307692
"X4.3.20",4164,157,61,493,-21,9,0.651723806337485,0.0245726795377006,0.0095473468267499,3946,1.01649484536082,0.0146493756003842,0.0377041306436119,-2.33333333333333,2.57377049180328
"X4.4.20",4736,174,74,572,17,13,0.741249747073566,0.0272334155385981,0.0115820272980245,4488,1.16024340770791,0.015625,0.0367398648648649,1.30769230769231,2.35135135135135
"X4.5.20",5175,180,89,439,6,15,0.809959341449684,0.0281724988330325,0.0139297355341105,4906,0.767482517482518,0.0171980676328502,0.0347826086956522,0.4,2.02247191011236
"X4.6.20",5477,204,105,302,24,16,0.857226533936216,0.0319288320107702,0.0164339576526023,5168,0.687927107061503,0.0191710790578784,0.037246667883878,1.5,1.94285714285714
"X4.7.20",5956,215,118,479,11,13,0.932196683608564,0.0336504847172333,0.0184686381238769,5623,1.58609271523179,0.0198119543317663,0.0360980523841504,0.846153846153846,1.82203389830508
"X4.8.20",6582,248,133,626,33,15,1.03017437399455,0.0388154428366225,0.0208163463599629,6201,1.30688935281837,0.0202066241264053,0.037678517168034,2.2,1.86466165413534
"X4.9.20",7418,341,145,836,93,12,1.16101997968575,0.053371233900356,0.0226945129488317,6932,1.33546325878594,0.0195470477217579,0.0459692639525479,7.75,2.35172413793103
"X4.10.20",8491,449,166,1073,108,21,1.3289593755071,0.0702747332001755,0.0259813044793522,7876,1.28349282296651,0.0195501118831704,0.052879519491226,5.14285714285714,2.70481927710843
"X4.11.20",9257,489,176,766,40,10,1.4488490094299,0.076535288496405,0.0275464433034095,8592,0.713886300093197,0.0190126390839365,0.0528248892729826,4,2.77840909090909
"X4.12.20",10030,597,193,773,108,17,1.56983424052953,0.0934387877962244,0.0302071793043071,9240,1.00913838120104,0.0192422731804586,0.0595214356929212,6.35294117647059,3.09326424870466
"X4.13.20",10782,626,214,752,29,21,1.68753268009865,0.0979776903859908,0.0334939708348275,9942,0.972833117723157,0.0198478946392135,0.0580597291782601,1.38095238095238,2.92523364485981
"X4.14.20",11687,688,236,905,62,22,1.82917774367584,0.107681551095146,0.0369372762477537,10763,1.20345744680851,0.020193377256781,0.0588688286129888,2.81818181818182,2.91525423728814
"X4.15.20",12698,816,260,1011,128,24,1.98741327878804,0.127715328043081,0.0406936094254914,11622,1.1171270718232,0.0204756654591274,0.0642620885178768,5.33333333333333,3.13846153846154
"X4.16.20",13756,992,283,1058,176,23,2.15300496637331,0.15526177134649,0.0442934287208233,12481,1.04648862512364,0.0205728409421343,0.0721139866240186,7.65217391304348,3.50530035335689
"X4.17.20",14995,1307,299,1239,315,16,2.34692566667401,0.204563644304297,0.0467976508393151,13389,1.1710775047259,0.0199399799933311,0.0871623874624875,19.6875,4.37123745819398
"X4.18.20",15726,1486,311,731,179,12,2.46133731471261,0.232579629254924,0.0486758174281839,13929,0.58999192897498,0.0197761668574335,0.0944931959811777,14.9166666666667,4.77813504823151
"X4.19.20",16253,1792,335,527,306,24,2.54382013074043,0.280472877271079,0.0524321506059216,14126,0.720930232558139,0.020611579400726,0.110256568018212,12.75,5.34925373134328
"X4.20.20",18122,1825,354,1869,33,19,2.83634457695675,0.285637835390468,0.0554059143716306,15943,3.54648956356736,0.0195342677408675,0.10070632380532,1.73684210526316,5.15536723163842
"X4.21.20",19112,2049,378,990,224,24,2.99129332053843,0.320696945049353,0.0591622475493682,16685,0.529695024077046,0.0197781498534952,0.107210129761406,9.33333333333333,5.42063492063492
"X4.22.20",20341,2427,400,1229,378,22,3.18364888201508,0.379859192598721,0.0626055529622944,17514,1.24141414141414,0.0196647165822723,0.119315667862937,17.1818181818182,6.0675
"X4.23.20",21886,2827,423,1545,400,23,3.42546283033194,0.442464745561016,0.0662053722576264,18636,1.25711960943857,0.0193274239239697,0.129169331993055,17.3913043478261,6.68321513002364
