"","confirm","recover","death","confirm_daily","recover_daily","death_daily","confirm_RP","recover_RP","death_RP","Exists","ConfDR","DeathR","HealR","RiskD","RiskT"
"X2.19.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.20.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.21.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.22.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.23.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.24.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.25.20",1,0,0,1,0,0,0.000197729249615323,0,0,1,0,0,0,0,0
"X2.26.20",6,0,0,5,0,0,0.00118637549769194,0,0,6,5,0,0,0,0
"X2.27.20",8,0,0,2,0,0,0.00158183399692258,0,0,8,0.4,0,0,0,0
"X2.28.20",13,0,0,5,0,0,0.00257048024499919,0,0,13,2.5,0,0,0,0
"X2.29.20",14,0,0,1,0,0,0.00276820949461452,0,0,14,0.2,0,0,0,0
"X3.1.20",18,0,0,4,0,0,0.00355912649307581,0,0,18,4,0,0,0,0
"X3.2.20",18,0,0,0,0,0,0.00355912649307581,0,0,18,0,0,0,0,0
"X3.3.20",20,0,0,2,0,0,0.00395458499230645,0,0,20,0,0,0,0,0
"X3.4.20",24,1,0,4,1,0,0.00474550199076774,0.000197729249615323,0,23,2,0,0.0416666666666667,1,1
"X3.5.20",50,1,0,26,0,0,0.00988646248076614,0.000197729249615323,0,49,6.5,0,0.02,0,1
"X3.6.20",71,1,0,21,0,0,0.0140387767226879,0.000197729249615323,0,70,0.807692307692308,0,0.0140845070422535,0,1
"X3.7.20",74,3,0,3,2,0,0.0146319644715339,0.000593187748845968,0,71,0.142857142857143,0,0.0405405405405405,2,3
"X3.8.20",111,3,0,37,0,0,0.0219479467073008,0.000593187748845968,0,108,12.3333333333333,0,0.027027027027027,0,3
"X3.9.20",113,3,0,2,0,0,0.0223434052065315,0.000593187748845968,0,110,0.0540540540540541,0,0.0265486725663717,0,3
"X3.10.20",159,3,0,46,0,0,0.0314389506888363,0.000593187748845968,0,156,23,0,0.0188679245283019,0,3
"X3.11.20",208,6,3,49,3,3,0.0411276839199871,0.00118637549769194,0.000593187748845968,199,1.06521739130435,0.0144230769230769,0.0288461538461538,1,2
"X3.12.20",234,6,3,26,0,0,0.0462686444099855,0.00118637549769194,0.000593187748845968,225,0.530612244897959,0.0128205128205128,0.0256410256410256,0,2
"X3.13.20",429,9,3,195,3,0,0.0848258480849734,0.0017795632465379,0.000593187748845968,417,7.5,0.00699300699300699,0.020979020979021,3,3
"X3.14.20",546,19,6,117,10,3,0.107960170289966,0.00375685574269113,0.00118637549769194,521,0.6,0.010989010989011,0.0347985347985348,3.33333333333333,3.16666666666667
"X3.15.20",690,19,7,144,0,1,0.136433182234573,0.00375685574269113,0.00138410474730726,664,1.23076923076923,0.0101449275362319,0.027536231884058,0,2.71428571428571
"X3.16.20",747,21,7,57,2,0,0.147703749462646,0.00415231424192178,0.00138410474730726,719,0.395833333333333,0.00937081659973226,0.0281124497991968,2,3
"X3.17.20",877,32,8,130,11,1,0.173408551912638,0.00632733598769033,0.00158183399692258,837,2.28070175438596,0.00912200684150513,0.0364880273660205,11,4
"X3.18.20",1068,35,9,191,3,1,0.211174838589165,0.00692052373653629,0.0017795632465379,1024,1.46923076923077,0.00842696629213483,0.0327715355805243,3,3.88888888888889
"X3.19.20",1175,42,12,107,7,3,0.232331868298004,0.00830462848384355,0.00237275099538387,1121,0.56020942408377,0.0102127659574468,0.0357446808510638,2.33333333333333,3.5
"X3.20.20",1433,53,13,258,11,1,0.283346014698757,0.0104796502296121,0.00257048024499919,1367,2.41121495327103,0.00907187718073971,0.0369853454291696,11,4.07692307692308
"X3.21.20",1705,85,21,272,32,8,0.337128370594125,0.0168069862173024,0.00415231424192178,1599,1.05426356589147,0.012316715542522,0.0498533724340176,4,4.04761904761905
"X3.22.20",2071,97,28,366,12,7,0.409497275953333,0.0191797372126863,0.00553641898922904,1946,1.34558823529412,0.0135200386286818,0.0468372766779334,1.71428571428571,3.46428571428571
"X3.23.20",2439,97,39,368,0,11,0.482261639811772,0.0191797372126863,0.00771144073499758,2303,1.00546448087432,0.015990159901599,0.039770397703977,0,2.48717948717949
"X3.24.20",2924,144,49,485,47,10,0.578160325875203,0.0284730119446065,0.00968873323115081,2731,1.3179347826087,0.0167578659370725,0.0492476060191518,4.7,2.93877551020408
"X3.25.20",3346,183,59,422,39,10,0.66160206921287,0.0361844526796041,0.011666025727304,3104,0.870103092783505,0.0176329946204423,0.0546921697549313,3.9,3.10169491525424
"X3.26.20",3770,182,70,424,-1,11,0.745439271049767,0.0359867234299887,0.0138410474730726,3518,1.00473933649289,0.0185676392572944,0.0482758620689655,-0.0909090909090909,2.6
"X3.27.20",4404,253,78,634,71,8,0.870799615305881,0.0500255001526766,0.0154228814699952,4073,1.49528301886792,0.0177111716621253,0.0574477747502271,8.875,3.24358974358974
"X3.28.20",5031,287,112,627,34,34,0.994775854814688,0.0567482946395976,0.0221456759569161,4632,0.988958990536278,0.0222619757503478,0.0570463128602663,1,2.5625
"X3.29.20",5744,369,132,713,82,20,1.13575680979041,0.0729620931080541,0.0261002609492226,5243,1.13716108452951,0.0229805013927577,0.0642409470752089,4.1,2.79545454545455
"X3.30.20",6316,419,168,572,50,36,1.24885794057038,0.0828485555888202,0.0332185139353742,5729,0.802244039270687,0.0265991133628879,0.0663394553514883,1.38888888888889,2.49404761904762
"X3.31.20",6938,443,201,622,24,33,1.37184553383111,0.087594057579588,0.0397435791726799,6294,1.08741258741259,0.0289708849812626,0.0638512539636783,0.727272727272727,2.20398009950249
"X4.1.20",7640,510,228,702,67,27,1.51065146706107,0.100841917303815,0.0450822689122936,6902,1.12861736334405,0.0298429319371728,0.0667539267015707,2.48148148148148,2.23684210526316
"X4.2.20",8384,564,262,744,54,34,1.65776202877487,0.111519296783042,0.0518050633992145,7558,1.05982905982906,0.03125,0.0672709923664122,1.58823529411765,2.15267175572519
"X4.3.20",9449,630,306,1065,66,44,1.86834367961518,0.124569427257653,0.0605051503822887,8513,1.43145161290323,0.0323843792993968,0.0666737220869933,1.5,2.05882352941176
"X4.4.20",10315,726,348,866,96,42,2.03957720978205,0.143551435220724,0.0688097788661323,9241,0.813145539906103,0.0337372758119244,0.0703829374697043,2.28571428571429,2.08620689655172
"X4.5.20",11149,795,374,834,69,26,2.20448340396123,0.157194753444182,0.0739507393561307,9980,0.963048498845266,0.0335456094717015,0.0713068436631088,2.65384615384615,2.12566844919786
"X4.6.20",11782,1061,427,633,266,53,2.32964601896773,0.209790733841857,0.0844303895857428,10294,0.758992805755396,0.0362417246647428,0.0900526226447123,5.0188679245283,2.4847775175644
"X4.7.20",12712,1195,467,930,134,40,2.51353422110998,0.236286453290311,0.0923395595703557,11050,1.46919431279621,0.0367369414726243,0.0940056639395846,3.35,2.55888650963597
"X4.8.20",13500,1320,503,788,125,36,2.66934486980686,0.261002609492226,0.0994578125565073,11677,0.847311827956989,0.0372592592592593,0.0977777777777778,3.47222222222222,2.62425447316103
"X4.9.20",14415,1520,540,915,200,37,2.85026713320488,0.300548459415291,0.106773794792274,12355,1.16116751269036,0.0374609781477627,0.105445716267777,5.40540540540541,2.81481481481481
"X4.10.20",15246,1691,579,831,171,39,3.01458013963521,0.334360161099511,0.114485235527272,12976,0.908196721311475,0.0379771743408107,0.110914338187065,4.38461538461539,2.92055267702936
"X4.11.20",16331,1852,610,1085,161,31,3.22911637546783,0.366194570287578,0.120614842265347,13869,1.30565583634176,0.0373522748147695,0.113403955667136,5.19354838709677,3.03606557377049
"X4.12.20",17157,2076,652,826,224,42,3.39244073565009,0.41048592220141,0.12891947074919,14429,0.761290322580645,0.0380019816984321,0.121000174855744,5.33333333333333,3.1840490797546
"X4.13.20",18082,2199,682,925,123,30,3.57534029154426,0.434806619904095,0.13485134823765,15201,1.11985472154964,0.0377170666961619,0.121612653467537,4.1,3.22434017595308
"X4.14.20",19067,2498,732,985,299,50,3.77010360241536,0.493927665539076,0.144737810718416,15837,1.06486486486486,0.0383909372213772,0.131011695599727,5.98,3.41256830601093
"X4.15.20",20022,2787,765,955,289,33,3.95893503579799,0.551071418677904,0.151262875955722,16470,0.969543147208122,0.0382079712316452,0.139196883428229,8.75757575757576,3.64313725490196
"X4.16.20",21341,3086,803,1319,299,38,4.2197399160406,0.610192464312886,0.158776587441104,17452,1.38115183246073,0.0376271027599456,0.144604282835856,7.86842105263158,3.84308841843088
"X4.17.20",22294,3933,844,953,847,41,4.408175890924,0.777669138737064,0.166883486675332,17517,0.722517058377559,0.0378577195658025,0.176415178971921,20.6585365853659,4.65995260663507
"X4.18.20",23160,4356,867,866,423,23,4.57940942109087,0.861308611324346,0.171431259416485,17937,0.908709338929696,0.0374352331606218,0.188082901554404,18.3913043478261,5.0242214532872
"X4.19.20",23936,4772,917,776,416,50,4.73284731879236,0.94356397916432,0.181317721897251,18247,0.896073903002309,0.0383104946524064,0.199364973262032,8.32,5.20392584514722
"X4.20.20",24561,5183,955,625,411,38,4.85642809980194,1.02483070075622,0.188831433382633,18423,0.805412371134021,0.0388827816456985,0.211025609706445,10.8157894736842,5.42722513089005
"X4.21.20",25161,5771,986,600,588,31,4.97506564957113,1.14109549953003,0.194961040120708,18404,0.96,0.0391876316521601,0.22936290290529,18.9677419354839,5.85294117647059
"X4.22.20",25808,6193,1020,647,422,34,5.10299647407225,1.22453724286769,0.201683834607629,18595,1.07833333333333,0.0395226286422815,0.239964352138872,12.4117647058824,6.07156862745098
"X4.23.20",26469,6385,1051,661,192,31,5.23369550806798,1.26250125879384,0.207813441345704,19033,1.02163833075734,0.0397068268540557,0.24122558464619,6.19354838709677,6.07516650808754
