"","confirm","recover","death","confirm_daily","recover_daily","death_daily","confirm_RP","recover_RP","death_RP","Exists","ConfDR","DeathR","HealR","RiskD","RiskT"
"X2.19.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.20.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.21.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.22.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.23.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.24.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.25.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.26.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.27.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.28.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.29.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.1.20",3,0,0,3,0,0,0.000454282438779536,0,0,3,0,0,0,0,0
"X3.2.20",3,0,0,0,0,0,0.000454282438779536,0,0,3,0,0,0,0,0
"X3.3.20",5,0,0,2,0,0,0.000757137397965893,0,0,5,0,0,0,0,0
"X3.4.20",11,0,0,6,0,0,0.00166570227552496,0,0,11,3,0,0,0,0
"X3.5.20",17,0,0,6,0,0,0.00257426715308404,0,0,17,1,0,0,0,0
"X3.6.20",33,0,0,16,0,0,0.00499710682657489,0,0,33,2.66666666666667,0,0,0,0
"X3.7.20",36,0,0,3,0,0,0.00545138926535443,0,0,36,0.1875,0,0,0,0
"X3.8.20",68,0,0,32,0,0,0.0102970686123361,0,0,68,10.6666666666667,0,0,0,0
"X3.9.20",75,0,0,7,0,0,0.0113570609694884,0,0,75,0.21875,0,0,0,0
"X3.10.20",110,0,0,35,0,0,0.0166570227552496,0,0,110,5,0,0,0,0
"X3.11.20",202,0,0,92,0,0,0.0305883508778221,0,0,202,2.62857142857143,0,0,0,0
"X3.12.20",261,0,1,59,0,1,0.0395225721738196,0,0.000151427479593179,260,0.641304347826087,0.00383141762452107,0,0,0
"X3.13.20",401,0,2,140,0,1,0.0607224193168646,0,0.000302854959186357,399,2.3728813559322,0.00498753117206983,0,0,0
"X3.14.20",547,1,4,146,1,2,0.0828308313374687,0.000151427479593179,0.000605709918372714,542,1.04285714285714,0.00731261425959781,0.00182815356489945,0.5,0.25
"X3.15.20",677,1,5,130,0,1,0.102516403684582,0.000151427479593179,0.000757137397965893,671,0.89041095890411,0.00738552437223043,0.00147710487444609,0,0.2
"X3.16.20",830,17,6,153,16,1,0.125684808062338,0.00257426715308404,0.000908564877559071,807,1.17692307692308,0.0072289156626506,0.0204819277108434,16,2.83333333333333
"X3.17.20",1031,18,7,201,1,1,0.156121731460567,0.00272569463267721,0.00105999235715225,1006,1.31372549019608,0.00678952473326867,0.017458777885548,1,2.57142857142857
"X3.18.20",1153,18,8,122,0,1,0.174595883970935,0.00272569463267721,0.00121141983674543,1127,0.606965174129353,0.00693842150910668,0.01561144839549,0,2.25
"X3.19.20",1531,6,8,378,-12,0,0.231835471257156,0.000908564877559071,0.00121141983674543,1517,3.09836065573771,0.00522534291312867,0.00391900718484651,-12,0.75
"X3.20.20",1821,7,10,290,1,2,0.275749440339178,0.00105999235715225,0.00151427479593179,1804,0.767195767195767,0.00549148819330038,0.00384404173531027,0.5,0.7
"X3.21.20",2195,14,11,374,7,1,0.332383317707027,0.0021199847143045,0.00166570227552496,2170,1.28965517241379,0.00501138952164009,0.00637813211845102,7,1.27272727272727
"X3.22.20",2484,30,16,289,16,5,0.376145859309456,0.00454282438779536,0.00242283967349086,2438,0.772727272727273,0.00644122383252818,0.0120772946859903,3.2,1.875
"X3.23.20",2780,30,19,296,0,3,0.420968393269036,0.00454282438779536,0.00287712211227039,2731,1.0242214532872,0.00683453237410072,0.0107913669064748,0,1.57894736842105
"X3.24.20",3166,39,26,386,9,7,0.479419400392003,0.00590567170413396,0.00393711446942264,3101,1.30405405405405,0.0082122552116235,0.0123183828174352,1.28571428571429,1.5
"X3.25.20",3675,55,35,509,16,9,0.556495987504931,0.00832851137762482,0.00529996178576125,3585,1.31865284974093,0.00952380952380952,0.0149659863945578,1.77777777777778,1.57142857142857
"X3.26.20",4195,57,41,520,2,6,0.635238276893384,0.00863136633681118,0.00620852666332032,4097,1.02161100196464,0.00977353992848629,0.0135876042908224,0.333333333333333,1.39024390243902
"X3.27.20",4869,64,44,674,7,3,0.737300398139186,0.00969135869396343,0.00666280910209986,4761,1.29615384615385,0.00903676319572808,0.0131443828301499,2.33333333333333,1.45454545454545
"X3.28.20",5588,64,49,719,0,5,0.846176755966682,0.00969135869396343,0.00741994650006575,5475,1.06676557863501,0.00876879026485326,0.0114531138153185,0,1.30612244897959
"X3.29.20",6131,64,62,543,0,13,0.928401877385778,0.00969135869396343,0.00938850373477707,6005,0.755215577190542,0.0101125428152014,0.0104387538737563,0,1.03225806451613
"X3.30.20",6595,83,80,464,19,18,0.998664227917013,0.0125684808062338,0.0121141983674543,6432,0.85451197053407,0.0121304018195603,0.0125852918877938,1.05555555555556,1.0375
"X3.31.20",7276,102,95,681,19,15,1.10178634151997,0.0154456029185042,0.014385610561352,7079,1.4676724137931,0.0130566245189665,0.014018691588785,1.26666666666667,1.07368421052632
"X4.1.20",7828,161,118,552,59,23,1.1853743102554,0.0243798242145018,0.0178684425919951,7549,0.81057268722467,0.015074092999489,0.0205671946857435,2.56521739130435,1.36440677966102
"X4.2.20",8712,240,140,884,79,22,1.31923620221577,0.0363425951023629,0.021199847143045,8332,1.60144927536232,0.0160697887970615,0.0275482093663912,3.59090909090909,1.71428571428571
"X4.3.20",9481,251,171,769,11,31,1.43568393402293,0.0380082973778878,0.0258940990104335,9059,0.869909502262443,0.0180360721442886,0.0264740006328446,0.354838709677419,1.46783625730994
"X4.4.20",10225,341,193,744,90,22,1.54834597884025,0.0516367705412739,0.0292255035614835,9691,0.967490247074122,0.0188753056234719,0.0333496332518337,4.09090909090909,1.76683937823834
"X4.5.20",10904,385,224,679,44,31,1.65116523748402,0.0582995796433737,0.033919755428872,10295,0.912634408602151,0.020542920029347,0.0353081438004402,1.41935483870968,1.71875
"X4.6.20",11534,460,255,630,75,31,1.74656454962772,0.0696566406128621,0.0386140072962605,10819,0.927835051546392,0.022108548638807,0.039882087740593,2.41935483870968,1.80392156862745
"X4.7.20",12322,549,302,788,89,47,1.86588940354715,0.083133686296655,0.0457310988371399,11471,1.25079365079365,0.024509008277877,0.0445544554455446,1.8936170212766,1.81788079470199
"X4.8.20",13185,685,358,863,136,56,1.99657131843606,0.103727823521327,0.0542110376943579,12142,1.09517766497462,0.0271520667425104,0.0519529768676526,2.42857142857143,1.91340782122905
"X4.9.20",13949,832,397,764,147,39,2.11226191284525,0.125987663021525,0.0601167093984919,12720,0.885283893395133,0.0284608215642698,0.059645852749301,3.76923076923077,2.09571788413098
"X4.10.20",14752,936,424,803,104,27,2.23385817895857,0.141736120899215,0.0642052513475077,13392,1.05104712041885,0.0287418655097614,0.0634490238611714,3.85185185185185,2.20754716981132
"X4.11.20",15413,1072,474,661,136,50,2.33395174296966,0.162330258123887,0.0717766253271666,13867,0.823163138231631,0.0307532602348667,0.0695516771556478,2.72,2.26160337552743
"X4.12.20",16022,1194,524,609,122,50,2.42617107804191,0.180804410634255,0.0793479993068256,14304,0.921331316187595,0.0327050305829484,0.0745225315191611,2.44,2.27862595419847
"X4.13.20",16432,1385,554,410,191,30,2.48825634467511,0.209727059236552,0.0838908236946209,14493,0.673234811165846,0.0337147030185005,0.0842867575462512,6.36666666666667,2.5
"X4.14.20",16880,1647,604,448,262,50,2.55609585553285,0.249401058889965,0.0914621976742798,14629,1.09268292682927,0.035781990521327,0.0975710900473934,5.24,2.72682119205298
"X4.15.20",17488,1995,653,608,348,49,2.64816376312551,0.302097821788391,0.0988821441743456,14840,1.35714285714286,0.03733989021043,0.114078225068618,7.10204081632653,3.05513016845329
"X4.16.20",18248,2286,694,760,291,41,2.76324864761632,0.346163218350006,0.105090670837666,15268,1.25,0.038031565103025,0.125274002630425,7.09756097560976,3.29394812680115
"X4.17.20",19044,2596,736,796,310,42,2.88378492137249,0.393105737023892,0.111450624980579,15712,1.04736842105263,0.0386473429951691,0.136315900021004,7.38095238095238,3.52717391304348
"X4.18.20",19588,2842,781,544,246,45,2.96616147027118,0.430356897003814,0.118264861562272,15965,0.683417085427136,0.0398713498060037,0.145088829895855,5.46666666666667,3.63892445582586
"X4.19.20",20440,3009,821,852,167,40,3.09517768288457,0.455645286095874,0.124321960746,16610,1.56617647058824,0.0401663405088063,0.147211350293542,4.175,3.66504263093788
