"","confirm","recover","death","confirm_daily","recover_daily","death_daily","confirm_RP","recover_RP","death_RP","Exists","ConfDR","DeathR","HealR","RiskD","RiskT"
"X2.19.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.20.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.21.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.22.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.23.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.24.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.25.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.26.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.27.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.28.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.29.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.1.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.2.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.3.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.4.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.5.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.6.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.7.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.8.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.9.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.10.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.11.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.12.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.13.20",4,0,0,4,0,0,0.000712247452856208,0,0,4,0,0,0,0,0
"X3.14.20",6,0,0,2,0,0,0.00106837117928431,0,0,6,0.5,0,0,0,0
"X3.15.20",10,0,0,4,0,0,0.00178061863214052,0,0,10,2,0,0,0,0
"X3.16.20",16,0,0,6,0,0,0.00284898981142483,0,0,16,1.5,0,0,0,0
"X3.17.20",43,0,0,27,0,0,0.00765666011820423,0,0,43,4.5,0,0,0,0
"X3.18.20",53,0,0,10,0,0,0.00943727875034475,0,0,53,0.37037037037037,0,0,0,0
"X3.19.20",70,0,0,17,0,0,0.0124643304249836,0,0,70,1.7,0,0,0,0
"X3.20.20",88,0,3,18,0,3,0.0156694439628366,0,0.000534185589642156,85,1.05882352941176,0.0340909090909091,0,0,0
"X3.21.20",110,0,0,22,0,-3,0.0195868049535457,0,0,110,1.22222222222222,0,0,0,0
"X3.22.20",117,0,0,7,0,0,0.0208332379960441,0,0,117,0.318181818181818,0,0,0,0
"X3.23.20",124,0,0,7,0,0,0.0220796710385424,0,0,124,1,0,0,0,0
"X3.24.20",164,0,0,40,0,0,0.0292021455671045,0,0,164,5.71428571428571,0,0,0,0
"X3.25.20",185,0,0,21,0,0,0.0329414446945996,0,0,185,0.525,0,0,0,0
"X3.26.20",230,2,1,45,2,1,0.0409542285392319,0.000356123726428104,0.000178061863214052,227,2.14285714285714,0.00434782608695652,0.00869565217391304,2,2
"X3.27.20",296,8,2,66,6,1,0.0527063115113594,0.00142449490571242,0.000356123726428104,286,1.46666666666667,0.00675675675675676,0.027027027027027,6,4
"X3.28.20",390,21,3,94,13,1,0.0694441266534802,0.00373929912749509,0.000534185589642156,366,1.42424242424242,0.00769230769230769,0.0538461538461538,13,7
"X3.29.20",512,27,3,122,6,0,0.0911676739655946,0.0048076703067794,0.000534185589642156,482,1.29787234042553,0.005859375,0.052734375,6,9
"X3.30.20",545,31,3,33,4,0,0.0970437154516583,0.00551991775963561,0.000534185589642156,511,0.270491803278689,0.0055045871559633,0.0568807339449541,4,10.3333333333333
"X3.31.20",622,34,4,77,3,1,0.11075447891914,0.00605410334927776,0.000712247452856208,584,2.33333333333333,0.00643086816720257,0.0546623794212219,3,8.5
"X4.1.20",672,41,5,50,7,1,0.119657572079843,0.00730053639177613,0.00089030931607026,626,0.649350649350649,0.00744047619047619,0.0610119047619048,7,8.2
"X4.2.20",756,57,5,84,16,0,0.134614768589823,0.010149526203201,0.00089030931607026,694,1.68,0.00661375661375661,0.0753968253968254,16,11.4
"X4.3.20",821,60,9,65,3,4,0.146188789698737,0.0106837117928431,0.00160255676892647,752,0.773809523809524,0.0109622411693057,0.0730816077953715,0.75,6.66666666666667
"X4.4.20",941,70,8,120,10,-1,0.167556213284423,0.0124643304249836,0.00142449490571242,863,1.84615384615385,0.00850159404888417,0.0743889479277365,-10,8.75
"X4.5.20",1073,81,9,132,11,1,0.191060379228678,0.0144230109203382,0.00160255676892647,983,1.1,0.00838769804287046,0.0754892823858341,11,9
"X4.6.20",1335,109,12,262,28,3,0.237712587390759,0.0194087430903317,0.00213674235856862,1214,1.98484848484848,0.00898876404494382,0.0816479400749064,9.33333333333333,9.08333333333333
"X4.7.20",1445,114,12,110,5,0,0.257299392344305,0.0202990524064019,0.00213674235856862,1319,0.419847328244275,0.00830449826989619,0.0788927335640138,5,9.5
"X4.8.20",1542,117,14,97,3,2,0.274571393076068,0.0208332379960441,0.00249286608499673,1411,0.881818181818182,0.00907911802853437,0.075875486381323,1.5,8.35714285714286
"X4.9.20",1643,133,15,101,16,1,0.292555641260687,0.0236822278074689,0.00267092794821078,1495,1.04123711340206,0.00912964090079124,0.0809494826536823,16,8.86666666666667
"X4.10.20",1734,141,18,91,8,3,0.308759270813166,0.0251067227131813,0.00320511353785293,1575,0.900990099009901,0.0103806228373702,0.0813148788927336,2.66666666666667,7.83333333333333
"X4.11.20",1971,167,19,237,26,1,0.350959932394896,0.0297363311567467,0.00338317540106699,1785,2.6043956043956,0.00963977676306443,0.084728564180619,26,8.78947368421053
"X4.12.20",2193,219,19,222,52,0,0.390489666028416,0.0389955480438774,0.00338317540106699,1955,0.936708860759494,0.00866393068855449,0.0998632010943912,52,11.5263157894737
"X4.13.20",2508,290,21,315,71,2,0.446579152940842,0.051637940332075,0.00373929912749509,2197,1.41891891891892,0.00837320574162679,0.115629984051037,35.5,13.8095238095238
"X4.14.20",2827,373,23,319,83,2,0.503380887306125,0.0664170749788413,0.00409542285392319,2431,1.01269841269841,0.00813583303855677,0.131941987973116,41.5,16.2173913043478
"X4.15.20",3046,425,25,219,52,2,0.542376435350002,0.0756762918659721,0.0044515465803513,2596,0.686520376175549,0.00820748522652659,0.139527248850952,26,17
"X4.16.20",3217,497,26,171,72,1,0.572825013959605,0.0884967460173838,0.00462960844356535,2694,0.780821917808219,0.00808206403481504,0.154491762511657,72,19.1153846153846
"X4.17.20",3440,617,26,223,120,0,0.612532809456339,0.10986416960307,0.00462960844356535,2797,1.30409356725146,0.00755813953488372,0.179360465116279,120,23.7307692307692
"X4.18.20",3611,701,27,171,84,1,0.642981388065941,0.12482136611305,0.0048076703067794,2883,0.766816143497758,0.00747715314317364,0.194129050124619,84,25.962962962963
"X4.19.20",3795,758,27,184,57,0,0.675744770897327,0.134970892316251,0.0048076703067794,3010,1.07602339181287,0.00711462450592885,0.199736495388669,57,28.0740740740741
"X4.20.20",4047,909,31,252,151,4,0.720616360427268,0.161858233661573,0.00551991775963561,3107,1.3695652173913,0.0076599950580677,0.224610822831727,37.75,29.3225806451613
"X4.21.20",4263,1062,32,216,153,1,0.759077722881503,0.189101698733323,0.00569797962284966,3169,0.857142857142857,0.00750645085620455,0.249120337790289,153,33.1875
"X4.22.20",4463,1219,33,200,157,1,0.794690095524314,0.217057411257929,0.00587604148606371,3211,0.925925925925926,0.00739412950929868,0.273134662782881,157,36.9393939393939
"X4.23.20",4678,1423,35,215,204,2,0.832973396115335,0.253382031353596,0.00623216521249182,3220,1.075,0.00748182984181274,0.304189824711415,102,40.6571428571429
